"","also","can","even","get","know","new","one","people","subject","think","use","well","will","article","dont","good","just","now","time","writes"
"7401",0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"7402",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"7403",0,5,1,6,3,3,5,2,1,3,1,1,12,2,7,9,11,0,1,2
"7404",1,0,0,0,2,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
"7405",0,2,0,2,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"7406",0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0
"7407",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"7408",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7409",1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
"7410",0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,1,2,0,0,0
"7411",0,2,0,1,0,1,1,2,1,1,0,1,0,2,0,0,1,3,1,2
"7412",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"7413",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7414",1,3,0,1,1,1,1,2,1,2,0,4,0,1,0,0,3,3,1,1
"7415",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7416",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"7417",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7418",1,0,0,0,3,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0
"7419",2,1,1,2,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1
"7420",3,1,0,0,2,1,0,0,1,1,0,2,0,2,1,1,3,0,0,2
"7421",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7422",2,1,1,1,1,0,0,0,1,2,1,0,2,1,1,2,0,0,0,1
"7423",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7424",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"7425",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"7426",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0
"7427",0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"7428",0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
"7429",1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,1,0,0,1,3
"7430",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
"7431",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"7432",0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7433",2,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"7434",0,1,1,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,1
"7435",0,1,0,0,0,3,2,0,1,0,1,0,1,0,0,0,0,1,1,0
"7436",0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,3
"7437",0,1,0,1,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"7438",1,2,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,1
"7439",1,3,0,0,1,0,0,0,1,0,1,0,0,1,1,1,2,0,0,2
"7440",2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"7441",2,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0
"7442",0,2,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0
"7443",7,2,5,1,0,2,8,0,1,3,3,4,5,0,0,3,3,1,0,0
"7444",0,2,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1
"7445",0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0
"7446",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"7447",0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"7448",0,1,0,2,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,1
"7449",0,0,0,0,0,1,0,0,3,0,0,1,1,2,0,0,0,1,0,2
"7450",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,2
"7451",1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
"7452",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"7453",0,2,0,2,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0
"7454",0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0
"7455",1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"7456",0,0,0,0,0,0,4,1,1,0,0,0,1,3,0,1,0,0,0,2
"7457",0,2,0,2,2,3,0,0,1,1,0,0,0,0,0,1,2,0,0,1
"7458",0,1,0,3,3,3,0,0,1,0,0,0,1,1,0,1,2,0,0,1
"7459",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7460",1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"7461",0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0
"7462",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7463",1,3,1,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,1,0
"7464",0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0
"7465",0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7466",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7467",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7468",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"7469",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7470",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7471",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7472",0,0,0,0,0,1,2,0,1,1,0,0,0,1,2,0,0,0,0,1
"7473",1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"7474",1,1,0,2,2,0,1,1,2,0,0,0,0,1,0,0,3,0,0,2
"7475",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7476",7,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,2,1
"7477",0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"7478",2,0,0,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7479",2,3,0,3,2,2,3,0,1,0,0,0,0,1,2,0,1,0,1,0
"7480",3,0,0,3,0,0,1,0,1,0,0,0,3,3,0,1,0,0,0,1
"7481",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"7482",1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"7483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7484",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7485",1,2,1,1,1,2,3,0,1,0,1,0,1,0,2,0,0,0,1,0
"7486",0,0,1,0,0,2,1,0,1,1,0,1,2,1,0,0,0,0,1,0
"7487",1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"7488",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"7489",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
"7490",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7491",1,1,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,1,0,2
"7492",1,0,3,0,0,0,0,0,2,0,0,1,2,3,1,0,0,0,0,3
"7493",1,0,0,1,2,0,4,0,1,0,1,3,0,2,1,0,1,0,0,1
"7494",1,1,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1
"7495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"7496",0,0,0,2,1,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0
"7497",0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0
"7498",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7499",0,1,0,2,1,0,2,1,1,0,0,0,10,1,0,0,2,0,3,1
"7500",2,0,0,1,2,0,1,0,1,1,0,2,0,1,2,0,2,0,1,1
"7501",0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1
"7502",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"7503",0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"7504",0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,1,2,1
"7505",1,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7506",0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"7507",0,1,0,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
"7508",1,3,1,1,2,1,1,1,2,1,0,0,10,0,3,0,1,3,0,0
"7509",0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
"7510",1,1,1,0,2,0,1,0,1,3,0,3,0,1,3,1,1,1,2,2
"7511",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7512",2,9,2,5,3,0,8,2,1,2,0,0,0,1,2,1,0,1,0,1
"7513",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7514",0,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"7515",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"7516",1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
"7517",1,0,1,0,5,0,2,0,1,1,1,0,1,1,4,0,1,1,0,1
"7518",0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2
"7519",1,0,0,0,1,0,1,1,1,0,0,2,0,1,2,0,1,0,0,1
"7520",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7521",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7522",1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7523",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"7524",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"7525",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"7526",2,3,0,0,3,0,4,0,1,2,1,0,2,2,1,1,0,0,0,2
"7527",0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
"7528",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,1
"7529",2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2
"7530",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2
"7531",0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2
"7532",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7533",0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,1,0,1,0,1
"7534",0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,1,0,0,1
"7535",1,1,0,0,1,0,2,0,1,2,0,0,3,1,2,0,2,1,0,2
"7536",0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,3,0,1,2,0
"7537",3,1,0,0,0,0,0,0,1,2,1,0,0,1,2,1,0,0,0,1
"7538",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7539",0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7540",0,1,0,2,1,0,0,0,1,0,1,0,0,2,1,0,1,0,1,2
"7541",1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"7542",0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0
"7543",0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
"7544",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7545",1,1,0,2,0,2,3,0,1,0,1,0,1,0,0,0,0,0,2,0
"7546",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"7547",0,0,0,0,2,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1
"7548",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"7549",0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"7550",1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
"7551",0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0
"7552",0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0
"7553",0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
"7554",0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,2
"7555",0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1
"7556",0,1,0,1,1,1,3,2,1,0,0,0,11,1,1,2,0,0,3,2
"7557",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"7558",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"7559",2,0,0,0,1,3,1,0,1,0,0,3,1,0,2,1,2,1,1,0
"7560",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
"7561",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
"7562",0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1
"7563",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
"7564",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7565",0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7566",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"7567",0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1
"7568",0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1
"7569",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7570",1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1
"7571",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7572",0,0,0,0,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0,1
"7573",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"7574",1,3,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
"7575",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7576",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
"7577",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7578",3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"7579",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7580",0,1,0,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,0,1
"7581",2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"7582",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7583",0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,2,0,1
"7584",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"7585",0,2,1,4,2,1,5,1,1,1,0,4,1,2,1,1,0,1,2,2
"7586",0,1,0,0,0,0,2,0,1,0,1,0,3,1,0,0,1,0,0,1
"7587",1,2,0,3,0,0,3,2,1,0,0,0,0,1,1,0,1,0,0,2
"7588",0,4,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1
"7589",0,0,1,0,2,6,1,0,1,0,0,2,1,2,1,0,5,3,1,2
"7590",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7591",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"7592",1,1,0,0,1,0,1,0,1,1,0,1,3,2,0,0,0,0,0,3
"7593",1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"7594",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"7595",0,3,0,0,1,5,0,1,1,1,0,2,1,1,0,0,1,0,0,1
"7596",0,3,1,0,0,1,1,0,1,3,0,0,5,1,3,1,3,2,0,2
"7597",3,1,0,1,4,0,3,1,2,0,0,1,3,2,1,3,3,0,0,1
"7598",2,3,0,1,0,1,1,0,1,2,0,4,5,1,0,0,1,0,0,1
"7599",0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0
"7600",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7601",0,2,1,0,0,2,0,0,1,1,0,0,2,2,1,0,0,0,0,3
"7602",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0
"7603",1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"7604",0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,2,1,0,2
"7605",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"7606",0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,2,1
"7607",0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0
"7608",0,0,1,0,3,0,2,0,1,1,0,2,0,4,0,2,1,0,0,2
"7609",0,1,0,0,0,0,2,2,1,3,0,0,1,0,1,0,0,0,0,2
"7610",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"7611",0,1,0,0,0,0,1,2,1,3,0,0,1,1,0,0,0,0,0,2
"7612",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3
"7613",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"7614",0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"7615",1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1,3
"7616",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"7617",1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,0,0,0,2
"7618",0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,1,1,0,0,0
"7619",0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
"7620",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"7621",1,1,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0
"7622",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"7623",1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2
"7624",0,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0,1,1,0,0
"7625",0,0,2,0,3,0,0,0,1,1,1,2,0,0,0,2,0,0,1,0
"7626",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"7627",0,0,1,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2
"7628",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7629",0,1,0,0,0,0,2,0,1,0,0,0,3,1,0,0,1,0,1,1
"7630",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"7631",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7632",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7633",0,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0
"7634",0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"7635",0,1,1,1,1,1,1,0,1,0,2,0,1,1,0,0,1,2,1,1
"7636",0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0
"7637",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7638",0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"7639",2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,3
"7640",2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0
"7641",0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0
"7642",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,1,0,1,1
"7643",2,1,0,0,0,0,2,0,1,0,1,1,3,1,0,0,0,0,0,1
"7644",6,11,6,10,11,5,17,6,3,3,3,16,20,1,6,10,11,5,11,0
"7645",0,0,0,1,0,4,0,1,1,0,0,1,0,0,0,2,0,0,0,0
"7646",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
"7647",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"7648",0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,2,0
"7649",0,0,1,0,0,0,0,0,1,1,0,1,2,1,2,0,1,0,0,1
"7650",0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"7651",0,1,0,1,1,0,2,1,1,0,0,0,0,1,0,1,0,1,1,1
"7652",0,1,0,1,1,1,1,1,1,0,1,0,0,3,3,0,0,0,1,3
"7653",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"7654",0,0,0,0,0,0,0,1,1,1,0,2,0,1,1,0,0,0,0,2
"7655",0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1
"7656",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"7657",0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,0,0,1
"7658",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
"7659",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7660",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"7661",0,2,0,2,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,2
"7662",0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,1,2
"7663",0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,2
"7664",0,1,0,3,0,0,1,0,1,0,0,0,1,2,0,3,1,0,0,2
"7665",0,2,0,2,0,2,1,0,1,0,1,0,3,0,0,0,1,0,1,0
"7666",1,1,0,2,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
"7667",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"7668",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"7669",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"7670",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"7671",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7672",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"7673",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7674",0,0,0,0,0,0,4,0,1,0,0,1,0,1,1,1,2,0,0,1
"7675",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7676",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7677",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7678",0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
"7679",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0
"7680",0,0,1,0,0,0,1,1,2,0,0,4,1,1,0,0,0,1,0,2
"7681",0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1
"7682",0,0,0,3,1,0,2,0,1,0,0,0,0,2,1,0,0,0,0,2
"7683",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7684",0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2
"7685",0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7686",0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2
"7687",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
"7688",0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,1,2
"7689",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7690",1,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,1,0,0,2
"7691",0,0,0,2,0,0,0,1,1,0,0,0,3,3,1,0,0,0,0,3
"7692",0,0,0,0,1,0,2,0,2,0,0,1,0,2,1,1,1,0,0,2
"7693",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7694",1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,4,0,0,0
"7695",0,2,0,2,0,0,0,0,1,1,0,2,0,0,1,0,2,1,0,2
"7696",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1
"7697",0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,1,3
"7698",0,0,0,1,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,2
"7699",1,4,0,3,1,0,0,0,1,1,0,1,0,2,1,1,1,1,2,3
"7700",0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"7701",0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0
"7702",0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,2
"7703",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
"7704",0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,1
"7705",0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,2
"7706",0,2,0,0,1,0,1,0,1,1,0,1,0,2,0,1,0,0,0,3
"7707",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1
"7708",0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,2
"7709",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7710",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"7711",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,1
"7712",0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,2,1,0,0
"7713",0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7714",0,0,0,0,0,1,1,0,1,1,0,0,2,0,1,0,1,0,0,0
"7715",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7716",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"7717",1,0,1,1,1,0,0,1,1,1,1,1,0,2,0,1,0,0,0,2
